X座標,Y座標,施設名（施,EOF
34.65918603,135.441828,港晴東公園（こうせいひがしこうえん）,EOF
34.66054708,135.446247,八幡屋公園（やはたやこうえん）,EOF
34.66190589,135.445578,港スポーツセンター（みなとすぽーつせんたー）,EOF
34.65970806,135.4525222,三先公園（みさきこうえん）,EOF
34.65978603,135.4615442,市岡公園（いちおかこうえん）,EOF
34.66102811,135.4565363,港南公園（こうなんこうえん）,EOF
34.66282211,135.4518283,夕凪公園（ゆうなぎこうえん）,EOF
34.66140494,135.4601759,市岡せせらぎの里（いちおかせせらぎのさと）,EOF
34.66363117,135.460603,市岡西公園（いちおかにしこうえん）,EOF
34.66526886,135.4514921,東田中公園（ひがしたなかこうえん）,EOF
34.66620794,135.4494668,石田公園（いしだこうえん）,EOF
34.66768894,135.4534217,弁天公園（べんてんこうえん）,EOF
34.66603617,135.458947,磯路中央運動場（いそじちゅうおううんどうじょう）,EOF
34.665608,135.4584808,磯路中央公園（いそじちゅうおうこうえん）,EOF
34.66829406,135.4568833,弁天西公園（べんてんにしこうえん）,EOF
34.66079203,135.4624969,市岡浜公園（いちおかはまこうえん）,EOF
34.65846114,135.4689473,泉尾中公園（いずおなかこうえん）,EOF
34.66048908,135.4743749,泉尾上公園（いずおかみこうえん）,EOF
34.66045583,135.4695327,泉尾2公園（いずお２こうえん）,EOF
34.66377194,135.463589,市岡中央公園（いちおかちゅうおうこうえん）,EOF
34.663111,135.4750143,三西皓養社児童遊園（）,EOF
34.65938294,135.4792109,三軒家公園内運動場（）,EOF
34.66016914,135.4785723,三軒家テニスコート(ソフトテニス専用)（）,EOF
34.65958614,135.4790418,三軒家公園（さんげんやこうえん）,EOF
34.66698114,135.4643059,市岡元町公園（いちおかもとまちこうえん）,EOF
34.66579714,135.4681751,南市岡公園（みなみいちおかこうえん）,EOF
34.66514694,135.4677749,南市岡西公園（みなみいちおかにしこうえん）,EOF
34.66872517,135.4668169,市岡小公園（いちおかしょうこうえん）,EOF
34.67191717,135.4650423,抱月公園（ほうげつこうえん）,EOF
34.67222564,135.4725093,九条南公園（くじょうみなみこうえん）,EOF
34.66639708,135.4766918,岩崎橋公園（いわさきばしこうえん）,EOF
34.66693608,135.4798672,大正橋公園（たいしょうばしこうえん）,EOF
34.66772589,135.4779369,大阪ドーム南公園（おおさかどーむみなみこうえん）,EOF
34.66681711,135.4776418,岩崎橋詰児童遊園（いわさきばしづめじどうゆうえん）,EOF
34.66934983,135.475719,京セラドーム大阪（きょうせらどーむおおさか）,EOF
34.67059214,135.4757608,大阪ドーム北公園（おおさかどーむきたこうえん）,EOF
34.67198958,135.4771446,九条公園（くじょうこうえん）,EOF
34.67109083,135.4851755,日吉公園（ひよしこうえん）,EOF
34.67608314,135.4450781,島屋コミュニティ広場（しまやこみゅにてぃひろば）,EOF
34.67656703,135.4434672,島屋公園（しまやこうえん）,EOF
34.67259392,135.4533691,弁天埠頭公園（べんてんふとうこうえん）,EOF
34.67384208,135.461303,波除運動場（なみよけうんどうじょう）,EOF
34.67445786,135.4610807,波除公園（なみよけこうえん）,EOF
34.67298917,135.4566327,弁天東公園（べんてんひがしこうえん）,EOF
34.67835811,135.4535578,春日出南公園（かすがでみなみこうえん）,EOF
34.67962208,135.4584558,春日出運動場（かすがでうんどうじょう）,EOF
34.67929186,135.4572188,春日出公園（かすがでこうえん）,EOF
34.68330603,135.4352362,酉島公園（とりしまこうえん）,EOF
34.68268589,135.439189,酉島南公園（とりしまみなみこうえん）,EOF
34.68232208,135.4417498,酉島中公園（とりしまなかこうえん）,EOF
34.68235792,135.4474503,春日出北公園（かすができたこうえん）,EOF
34.68480003,135.4436329,酉島東公園（とりしまひがしこうえん）,EOF
34.68705003,135.446908,伝法西公園（でんぽうにしこうえん）,EOF
34.68155308,135.4519192,春日出中公園（かすがでなかこうえん）,EOF
34.68251711,135.4505502,此花公園（このはなこうえん）,EOF
34.68149694,135.4556888,梅香公園（ばいかこうえん）,EOF
34.68229403,135.4597171,梅香東公園（ばいかひがしこうえん）,EOF
34.68490786,135.4526219,四貫島西公園（しかんじまにしこうえん）,EOF
34.68669214,135.4518559,伝法南公園（でんぽうみなみこうえん）,EOF
34.68561886,135.457361,千鳥橋公園（ちどりばしこうえん）,EOF
34.68718114,135.4567917,伝法コミュニティ広場（てんぽうこみゅにてぃひろば）,EOF
34.67425617,135.4632441,抱月小公園（ほうげつしょうこうえん）,EOF
34.67592283,135.4674246,九条北公園（くじょうきたこうえん）,EOF
34.67557486,135.4717473,九条東公園（くじょうひがしこうえん）,EOF
34.67973289,135.4656918,西九条南公園（にしくじょうみなみこうえん）,EOF
34.67815606,135.4742111,本田公園（ほんでんこうえん）,EOF
34.67612783,135.4801892,松島野球場（まつしまやきゅうじょう）,EOF
34.67413908,135.4851964,土佐公園（とさこうえん）,EOF
34.67547403,135.4864853,西長堀公園（にしながほりこうえん）,EOF
34.67790786,135.4816249,西屋内プール・トレーニングルーム（にしおくないぷーる・とれーにんぐるーむ）,EOF
34.67649572,135.4810576,松島公園（まつしまこうえん）,EOF
34.67647208,135.4864253,新町西公園（しんまちにしこうえん）,EOF
34.67947508,135.4854612,島津公園（しまづこうえん）,EOF
34.68146889,135.4630332,此花スポーツセンター（このはなすぽーつせんたー）,EOF
34.68137803,135.462061,朝日橋公園（あさひばしこうえん）,EOF
34.68171117,135.4675223,西九条上公園（にしくじょうかみこうえん）,EOF
34.68162511,135.4640081,西九条西公園（にしくじょうにしこうえん）,EOF
34.68195311,135.462542,西九条コミュニティ広場（にしくじょうこみゅにてぃひろば）,EOF
34.68355792,135.4646219,此花屋内プール（このはなおくないぷーる）,EOF
34.68396717,135.464956,西九条公園（にしくじょうこうえん）,EOF
34.68425783,135.4661108,西九条小公園（にしくじょうしょうこうえん）,EOF
34.68600814,135.4626862,嬉ヶ崎公園（きがさきこうえん）,EOF
34.68545303,135.4741391,大野町公園（おおのちょうこうえん）,EOF
34.68421092,135.4727417,野田緑道（のだりょくどう）,EOF
34.68066108,135.4876583,西スポーツセンター（にしすぽーつせんたー）,EOF
34.68063597,135.4882309,薩摩堀公園（さつまぼりこうえん）,EOF
34.68599706,135.4778439,大野東公園（おおのひがしこうえん）,EOF
34.68653294,135.4835559,中之島西テニス場（なかのしまにしてにすじょう）,EOF
34.68371711,135.4844391,江之子島公園（えのこじまこうえん）,EOF
34.68428294,135.4864671,江戸堀公園（えどぼりこうえん）,EOF
34.68684983,135.4835107,中之島西公園（なかのしまにしこうえん）,EOF
34.69948258,135.4261872,中島公園（なかじまこうえん）,EOF
34.70583792,135.4321228,中島東公園（なかじまひがしこうえん）,EOF
34.71121211,135.4345671,佃公園（つくだこうえん）,EOF
34.69462131,135.4377654,新淀川公園（しんよどがわこうえん）,EOF
34.68786106,135.4548918,伝法東公園（でんぽうひがしこうえん）,EOF
34.68873081,135.4504249,伝法中公園（でんぽうなかこうえん）,EOF
34.68892508,135.4510313,伝法公園（でんぽうこうえん）,EOF
34.69080011,135.4525283,伝法北公園（でんぽうきたこうえん）,EOF
34.688736,135.4602998,千鳥橋みどり公園（ちどりばしみどりこうえん）,EOF
34.69212483,135.4554388,高見西公園（たかみにしこうえん）,EOF
34.69151917,135.4587327,高見町公園（たかみちょうこうえん）,EOF
34.69283314,135.4598437,高見北公園（たかみきたこうえん）,EOF
34.69661806,135.4394713,百島公園（ひゃくしまこうえん）,EOF
34.69812106,135.4413726,福町公園（ふくまちこうえん）,EOF
34.69619228,135.443703,福町西公園（ふくまちにしこうえん）,EOF
34.69822222,135.4453395,福町東公園（ふくまちひがしこうえん）,EOF
34.70131008,135.4405445,大野1丁目児童遊園（おおのいっちょうめじどうゆうえん）,EOF
34.70020636,135.4467186,姫島浜公園（ひめじまはまこうえん）,EOF
34.70169967,135.4467887,西姫島公園（にしひめじまこうえん）,EOF
34.69827208,135.4485984,福コミュニティ広場（ふくこみゅにてぃひろば）,EOF
34.69918864,135.4504222,南姫島公園（みなみひめじまこうえん）,EOF
34.68765608,135.4687,新家公園（しんけこうえん）,EOF
34.68940594,135.464411,大開西公園（おおびらきにしこうえん）,EOF
34.689711,135.4709388,吉野町運動場（よしのちょううんどうじょう）,EOF
34.68937492,135.4709361,吉野町公園（よしのちょうこうえん）,EOF
34.69338894,135.4621782,四季の庭（しきのにわ）,EOF
34.69130017,135.473119,福島スポーツセンター（ふくしますぽーつせんたー）,EOF
34.69145786,135.4734168,江成公園（えなりこうえん）,EOF
34.69419217,135.4707064,大開公園（おおびらきこうえん）,EOF
34.69006111,135.4793282,玉川南公園（たまがわみなみこうえん）,EOF
34.68983103,135.477536,玉川西公園（たまがわにしこうえん）,EOF
34.68997211,135.4824887,下福島プール（しもふくしまぷーる）,EOF
34.69059219,135.4831718,下福島公園（しもふくしまこうえん）,EOF
34.69184711,135.4782003,中江町公園（なかえちょうこうえん）,EOF
34.69149994,135.4794831,玉川公園（たまがわこうえん）,EOF
34.69095006,135.4823829,下福島運動場（しもふくしまうんどうじょう）,EOF
34.69548914,135.4701061,海老江公園（えびえこうえん）,EOF
34.70153608,135.4707609,淀川河川公園海老江地区テニスコート（よどがわかせんこうえんえびえちくてにすこーと）,EOF
34.70112214,135.4695718,淀川河川公園海老江地区陸上競技場（よどがわかせんこうえんえびえちくりくじょうきょうぎじょう）,EOF
34.69995783,135.4732167,海老江上公園（えびえかみこうえん）,EOF
34.69904683,135.4706141,海老江中公園（えびえなかこうえん）,EOF
34.69853094,135.4691359,海老江西公園（えびえにしこうえん）,EOF
34.69712806,135.4813831,鷺洲中公園（さぎすなかこうえん）,EOF
34.69485286,135.4833497,福島西公園（ふくしまにしこうえん）,EOF
34.69593303,135.4852719,福島公園（ふくしまこうえん）,EOF
34.69922814,135.4778938,鷺洲上公園（さぎすかみこうえん）,EOF
34.70066683,135.4794387,鷺洲北公園（さぎすきたこうえん）,EOF
34.70142789,135.4836563,浦江運動場（うらえうんどうじょう）,EOF
34.70054683,135.4825998,浦江テニス場（うらえてにすじょう）,EOF
34.69951692,135.4886891,上福島東公園（かみふくしまひがしこうえん）,EOF
34.69833597,135.4848468,上福島公園（かみふくしまこうえん）,EOF
34.70178092,135.4827218,浦江公園（うらえこうえん）,EOF
34.70078611,135.4859887,上福島北公園（かみふくしまきたこうえん）,EOF
34.702508,135.4364388,大野せせらぎの里（おおのせせらぎのさと）,EOF
34.70423981,135.4356963,出来島西公園（できじまにしこうえん）,EOF
34.70493733,135.4381245,大和田川公園（おおおわだがわこうえん）,EOF
34.70323025,135.4425017,西淀川屋内プール（にしよどがわおくないぷーる）,EOF
34.70256228,135.44443,福町北公園（ふくまちきたこうえん）,EOF
34.70558019,135.4437744,大和田中央公園（おおわだちゅうおうこうえん）,EOF
34.70894286,135.4409319,出来島公園（できじまこうえん）,EOF
34.70847503,135.4437077,大和田北公園（おおわだきたこうえん）,EOF
34.70429519,135.4525323,姫島公園（ひめじまこうえん）,EOF
34.70444992,135.4496056,北姫島公園（きたひめじまこうえん）,EOF
34.70286025,135.4591498,姫島東第一公園（ひめじまひがしだいいちこうえん）,EOF
34.70529292,135.4557184,東姫島公園（ひがしひめじまこうえん）,EOF
34.70657308,135.4519819,西淀公園（にしよどこうえん）,EOF
34.70623486,135.4592677,姫之里公園（ひめのさとこうえん）,EOF
34.70633603,135.4557656,上町公園（うえまちこうえん）,EOF
34.70903517,135.4599374,野里西公園（のざとにしこうえん）,EOF
34.71164558,135.4414831,佃中公園（つくだなかこうえん）,EOF
34.71427144,135.4471094,新佃公園（しんつくだこうえん）,EOF
34.711029,135.4522649,千舟公園（ちふねこうえん）,EOF
34.70987517,135.4596611,西淀川スポーツセンター（にしよどがわすぽーつせんたー）,EOF
34.71357364,135.448719,佃ふれあい公園（つくだふれあいこうえん）,EOF
34.71365561,135.4610686,北之町公園（きたのまちこうえん）,EOF
34.70322214,135.4729668,淀川河川公園海老江地区野球場（よどがわかせんこうえんえびえちくやきゅうじょう）,EOF
34.70650072,135.4653744,花川西公園（はなかわにしこうえん）,EOF
34.70876858,135.4635931,野里公園（のざとこうえん）,EOF
34.70766383,135.4648179,愛光児童遊園（あいこうじどうゆうえん）,EOF
34.70290308,135.4811641,大淀中5公園（おおよどなか５こうえん）,EOF
34.70483614,135.4784281,大淀西公園（おおよどにしこうえん）,EOF
34.70347508,135.4879082,大淀南公園（おおよどみなみこうえん）,EOF
34.70496686,135.4886918,大淀中公園（おおよどなかこうえん）,EOF
34.70727206,135.4821639,大淀開発2号公園（おおよどかいはつ２ごうこうえん）,EOF
34.70816119,135.481344,淀川河川公園（よどがわかせんこうえん）,EOF
34.70800314,135.486711,大淀北公園（おおよどきたこうえん）,EOF
34.7112675,135.4620226,野里北公園（のざときたこうえん）,EOF
34.71249478,135.4681091,柏里公園（かしわざとこうえん）,EOF
34.71201444,135.4658029,柏里西公園（かしわざとにしこうえん）,EOF
34.70979097,135.4695947,花川公園（はなかわこうえん）,EOF
34.71308886,135.473883,新北野公園（しんきたのこうえん）,EOF
34.71167217,135.4712811,塚本南公園（つかもとみなみこうえん）,EOF
34.71575603,135.4681583,塚本公園（つかもとこうえん）,EOF
34.71629578,135.4636523,歌島三角公園（うたじまさんかくこうえん）,EOF
34.71375786,135.478389,淀川公園（よどがわこうえん）,EOF
34.66153608,135.4993328,浪速屋内プ−ル（なにわおくないぷーる）,EOF
34.66145814,135.4993503,浪速アイススケ−ト場（なにわあいすすけーとじょう）,EOF
34.66161403,135.4993328,浪速スポ−ツセンタ−（なにわすぽーつせんたー）,EOF
34.66254392,135.4990808,大阪府立体育会館（おおさかふりつたいいくかいかん）,EOF
34.66385283,135.5046748,難波千日前公園（なんばせんにちまえこうえん）,EOF
34.66410811,135.5074782,黒門公園（くろもんこうえん）,EOF
34.66448308,135.5137608,生玉公園（いくたまこうえん）,EOF
34.67046914,135.4907359,南堀江公園（みなみほりえこうえん）,EOF
34.67216097,135.4946638,堀江公園（ほりえこうえん）,EOF
34.67236894,135.4897468,高台橋公園（たかきやばしこうえん）,EOF
34.67207194,135.4979139,御津公園（みつこうえん）,EOF
34.66865311,135.5142668,高津公園（こうづこうえん）,EOF
34.67168297,135.5078892,中央スポーツセンター（ちゅうおうすぽーつせんたー）,EOF
34.67141111,135.5089672,中央屋内プール（ちゅうおうおくないぷーる）,EOF
34.67114994,135.5089638,中央トレーニングルーム（ちゅうおうとれーにんぐるーむ）,EOF
34.67006683,135.5128472,瓦屋町公園（かわらやまちこうえん）,EOF
34.67052194,135.5093667,道仁公園（どうにんこうえん）,EOF
34.65925289,135.5176941,上八公園（うえはちこうえん）,EOF
34.65783897,135.5234781,五条運動場（ごじょううんどうじょう）,EOF
34.65907186,135.5245689,五条小公園（ごじょうしょうこうえん）,EOF
34.66297211,135.5176779,上七公園（うえしちこうえん）,EOF
34.66332492,135.5223503,石ヶ辻公園（いしがつじこうえん）,EOF
34.66223286,135.5167138,上汐公園（うえしおこうえん）,EOF
34.66386097,135.5172467,上汐北公園（うえしおきたこうえん）,EOF
34.6606605,135.5354188,生野屋内プール（いくのおくないぷーる）,EOF
34.668761,135.5191332,東平南公園（とうへいみなみこうえん）,EOF
34.666461,135.5260248,小橋公園（おばせこうえん）,EOF
34.66842483,135.5229748,東高津公園（ひがしこうづこうえん）,EOF
34.66945806,135.5191359,東平北公園（とうへいきたこうえん）,EOF
34.67212811,135.521403,空清町公園（からきよちょうこうえん）,EOF
34.670239,135.5279639,真田山庭球場（さなだやまていきゅうじょう）,EOF
34.66946914,135.5279639,真田山野球場（さなだやまやきゅうじょう）,EOF
34.67085589,135.5284813,天王寺スポーツセンター（てんのうじすぽーつせんたー）,EOF
34.67075617,135.5284173,真田山プールアイススケート場（さなだやまぷーるあいすすけーとじょう）,EOF
34.67100292,135.5283829,真田山プール（さなだやまぷーる）,EOF
34.66961914,135.527914,真田山公園（さなだやまこうえん）,EOF
34.669297,135.5272079,真田山公園事務所（さなだやまこうえんじむしょ）,EOF
34.66634056,135.5382208,玉津南公園（たまつみなみこうえん）,EOF
34.67007203,135.5326921,東小橋公園（ひがしおばせこうえん）,EOF
34.67015586,135.5402919,平戸公園（ひらどこうえん）,EOF
34.67134203,135.5371671,玉津公園（たまつこうえん）,EOF
34.67381106,135.489922,阿弥陀池公園（あみだいけこうえん）,EOF
34.67808883,135.4948969,新町北公園（しんまちきたこうえん）,EOF
34.67636683,135.4928002,新町南公園（しんまちみなみこうえん）,EOF
34.67798617,135.4904468,立売堀公園（いたちぼりこうえん）,EOF
34.67974397,135.4915942,阿波座南公園（あわざみなみこうえん）,EOF
34.67446894,135.5155718,桃園公園（とうえんこうえん）,EOF
34.67810583,135.5134192,南大江公園（みなみおおえこうえん）,EOF
34.68108919,135.4955437,新阿波座公園（しんあわざこうえん）,EOF
34.68431103,135.4903471,靱テニスセンター（うつぼてにすせんたー）,EOF
34.68631097,135.4955861,靱庭球場（うつぼていきゅうじょう）,EOF
34.68385561,135.4897037,靱公園（西園）（うつぼこうえん（にしえん））,EOF
34.68552503,135.4956892,靱公園（東園）（うつぼこうえん（ひがしえん））,EOF
34.68579833,135.4944576,靱公園（バラ園）（うつぼこうえん（ばらえん））,EOF
34.68553944,135.4895003,花乃井公園（はなのいこうえん）,EOF
34.68018906,135.5028032,久宝公園（きゅうほうこうえん）,EOF
34.68272208,135.5103362,東横堀公園（ひがしよこぼりこうえん）,EOF
34.685128,135.5137858,中大江公園（なかおおえこうえん）,EOF
34.67417786,135.5187559,空堀桃谷公園（からほりももだにこうえん）,EOF
34.67269403,135.5293558,宰相山公園（さいしょうやまこうえん）,EOF
34.673544,135.5282778,宰相山西公園（さいしょうやまにしこうえん）,EOF
34.67368289,135.5244247,清水谷公園（しみずだにこうえん）,EOF
34.67809697,135.5185673,銅座公園（どうざこうえん）,EOF
34.67789714,135.5228307,広小路公園（ひろこうじこうえん）,EOF
34.67685589,135.5288108,玉造公園（たまつくりこうえん）,EOF
34.67733089,135.5262418,寺山公園（てらやまこうえん）,EOF
34.67931108,135.5271783,越中公園（えっちゅうこうえん）,EOF
34.67340917,135.5335599,東小橋北公園（ひがしおばせきたこうえん）,EOF
34.67401903,135.5423663,南中本公園（みなみなかもとこうえん）,EOF
34.67915817,135.5320218,城南公園（じょうなんこうえん）,EOF
34.67673028,135.5369313,中道中央公園（なかみちちゅうおうこうえん）,EOF
34.67729544,135.5414332,中本くすのき公園（なかもとくすのきこうえん）,EOF
34.67885972,135.5397138,北中道公園（きたなかみちこうえん）,EOF
34.68004389,135.5163641,谷四錦郷公園（たによんきんごうこうえん）,EOF
34.680086,135.5224392,難波宮跡公園（なにわのみやあとこうえん）,EOF
34.68441406,135.5248997,修道館（しゅうどうかん）,EOF
34.68640406,135.5270557,大阪城公園（おおさかじょうこうえん）,EOF
34.68046386,135.532744,森之宮公園（もりのみやこうえん）,EOF
34.68033311,135.5425361,北中本公園（きたなかもとこうえん）,EOF
34.68330308,135.5403465,千間川公園（せんげんがわこうえん）,EOF
34.68632761,135.5336037,大阪城弓道場（おおさかじょうきゅうどうじょう）,EOF
34.68513872,135.5406079,白山公園（はくさんこうえん）,EOF
34.68417142,135.5426237,中浜中央公園（なかはまちゅうおうこうえん）,EOF
34.68706219,135.5419729,中浜公園（なかはまこうえん）,EOF
34.66538117,135.5451691,今里南公園（いまざとみなみこうえん）,EOF
34.66561464,135.5525195,大今里南公園（おおいまざとみなみこうえん）,EOF
34.66959992,135.5445142,今里西之口公園（いまざとにしのぐちこうえん）,EOF
34.66880347,135.5487237,大今里公園（おおいまざとこうえん）,EOF
34.67125892,135.5558923,西深江公園（にしふかえこうえん）,EOF
34.67125594,135.5503878,大今里ふれあい公園（おおいまざとふれあいこうえん）,EOF
34.67072217,135.5583783,南深江公園（みなみふかえこうえん）,EOF
34.67597933,135.5453146,東中本公園（ひがしなかもとこうえん）,EOF
34.67590583,135.5563032,阪陽公園（はんようこうえん）,EOF
34.67625786,135.5455423,東中本運動場（ひがしなかもとうんどうじょう）,EOF
34.67788903,135.5483188,神路運動場（かみじうんどうじょう）,EOF
34.67899194,135.5480392,東成スポーツセンター（ひがしなりすぽーつせんたー）,EOF
34.67878289,135.5480581,東成トレーニングルーム（ひがしなりとれーにんぐるーむ）,EOF
34.67846708,135.547961,東成屋内プール（ひがしなりおくないぷーる）,EOF
34.67813611,135.5484643,神路公園（かみじこうえん）,EOF
34.673906,135.5591801,深江公園（ふかえこうえん）,EOF
34.67542639,135.5622618,東深江公園（ひがしふかえこうえん）,EOF
34.68120922,135.5501857,千間川みどり公園（せんげんがわみどりこうえん）,EOF
34.68123397,135.5504498,千間川みどり公園（せんげんがわみどりこうえん）,EOF
34.68503308,135.5494062,東中浜運動場（ひがしなかはまうんどうじょう）,EOF
34.68498875,135.5488888,東中浜公園（ひがしなかはまこうえん）,EOF
34.685193,135.5555992,放出せせらぎの里（はなてんせせらぎのさと）,EOF
34.68667625,135.5560964,放出下水処理場上部利用施設（はなてんげすいしょりじょうじょうぶりようしせつ）,EOF
34.681412,135.5572074,永田公園（ながたこうえん）,EOF
34.68690303,135.557231,左専道運動場（させんどううんどうじょう）,EOF
34.68662786,135.5572829,左専道公園（させんどうこうえん）,EOF
34.68689008,135.5590514,左専道児童遊園（させんどうじどうゆうえん）,EOF
34.68690006,135.5642082,みふき児童公園（みふきじどうこうえん）,EOF
34.68778314,135.4942723,西船場公園（にしせんばこうえん）,EOF
34.69373092,135.4897502,福島浜緑道（ふくしまはまりょくどう）,EOF
34.69328886,135.4983889,中之島緑道（なかのしまりょくどう）,EOF
34.68869683,135.5094442,東横堀緑道公園（ひがしよこぼりりょくどうこうえん）,EOF
34.68900006,135.5149473,北大江公園（きたおおえこうえん）,EOF
34.69191692,135.5134779,南天満テニス場（みなみてんまてにすじょう）,EOF
34.69199706,135.509331,中之島公園（なかのしまこうえん）,EOF
34.69211892,135.5126222,南天満公園（みなみてんまこうえん）,EOF
34.69409689,135.5146111,滝川公園（たきがわこうえん）,EOF
34.69760294,135.4911192,西梅田公園（にしうめだこうえん）,EOF
34.69691681,135.4941672,堂島児童遊園（どうじまじどうゆうえん）,EOF
34.69516083,135.499322,堂島公園（どうじまこうえん）,EOF
34.69473911,135.5045279,西天満浜公園（にしてんまはまこうえん）,EOF
34.69855792,135.5080307,西天満公園（にしてんまこうえん）,EOF
34.70141386,135.5070221,野崎公園（のざきこうえん）,EOF
34.70075286,135.5141886,与力町運動場（よりきちょううんどうじょう）,EOF
34.70097186,135.5142217,与力町公園（よりきちょうこうえん）,EOF
34.70046892,135.5120468,堀川児童遊園（ほりかわじどうゆうえん）,EOF
34.69327189,135.5278938,片町一丁目児童遊園（かたまちいっちょうめじどうゆうえん）,EOF
34.68870311,135.5312807,大阪城野球場（おおさかじょうやきゅうじょう）,EOF
34.68976714,135.5413921,鴫野西公園（しぎのにしこうえん）,EOF
34.69158933,135.5364691,城東スポーツセンター（じょうとうすぽーつせんたー）,EOF
34.69195014,135.5412473,鴫野公園（しぎのこうえん）,EOF
34.69123589,135.5367918,鴫野の森公園（しぎののもりこうえん）,EOF
34.69363306,135.5384829,西鴫野４児童遊園（にししぎの4じどうゆうえん）,EOF
34.69239406,135.539156,西鴫野５・６児童遊園（にししぎの5・6じどうゆうえん）,EOF
34.69437203,135.5383003,西鴫野7児童遊園（にししぎの7じどうゆうえん）,EOF
34.69622808,135.5221778,桜之宮公園（さくらのみやこうえん）,EOF
34.69545592,135.528069,東野田公園（ひがしのだこうえん）,EOF
34.70122517,135.5222189,桜之宮野球場（さくらのみややきゅうじょう）,EOF
34.70060592,135.518572,東天満公園（ひがしてんまこうえん）,EOF
34.69771411,135.5311749,京橋公園（きょうばしこうえん）,EOF
34.69657486,135.5319827,片町二丁目児童遊園（かたまちにちょうめじどうゆうえん）,EOF
34.69720006,135.5394282,新喜多公園（しぎたこうえん）,EOF
34.69521883,135.5381973,西鴫野３児童遊園（にししぎの3じどうゆうえん）,EOF
34.69795008,135.5381312,蒲生1児童遊園（がもう1じどうゆうえん）,EOF
34.70050583,135.5352328,桜之宮東公園（さくらのみやひがしこうえん）,EOF
34.69840614,135.5422471,蒲生南公園（がもうみなみこうえん）,EOF
34.70078094,135.5416751,蒲生中公園（がもうなかこうえん）,EOF
34.69840208,135.5410168,蒲生2児童遊園（がもう2じどうゆうえん）,EOF
34.70611706,135.4914218,中津南公園（なかつみなみこうえん）,EOF
34.70391117,135.5088783,扇町公園（おうぎまちこうえん）,EOF
34.70355817,135.5098558,扇町プール（おうぎまちぷーる）,EOF
34.70725803,135.5087671,黒崎町公園（くろさきちょうこうえん）,EOF
34.70796917,135.5046782,済美公園（せいびこうえん）,EOF
34.70879183,135.5145498,菅北公園（かんぼくこうえん）,EOF
34.71030606,135.4925327,北スポーツセンター（きたすぽーつせんたー）,EOF
34.71014692,135.4932328,中津中央公園（なかつちゅうおうこうえん）,EOF
34.71048919,135.4992782,豊崎南公園（とよさきみなみこうえん）,EOF
34.71155808,135.4987608,豊崎西公園（とよさきにしこうえん）,EOF
34.71261883,135.5017111,豊崎東公園（とよさきひがしこうえん）,EOF
34.71389189,135.4995113,豊崎中公園（とよさきなかこうえん）,EOF
34.71486697,135.4966082,中津公園（なかつこうえん）,EOF
34.71369694,135.4980473,中津東公園（なかつひがしこうえん）,EOF
34.71645306,135.5021308,豊崎北公園（とよさききたこうえん）,EOF
34.70965583,135.5076278,浮田公園（うきたこうえん）,EOF
34.711811,135.5065363,本庄南公園（ほんじょうみなみこうえん）,EOF
34.70945017,135.5080529,浮田西児童遊園（うきたにしじどうゆうえん）,EOF
34.71026394,135.5148388,国分寺公園（こくぶんじこうえん）,EOF
34.71260297,135.5092003,大淀開発1号公園（おおよどかいはつ１ごうこうえん）,EOF
34.71332811,135.5082833,本庄川崎公園（ほんじょうかわさきこうえん）,EOF
34.715581,135.5041722,本庄公園（ほんじょうこうえん）,EOF
34.71664986,135.5091248,本庄小公園（ほんじょうしょうこうえん）,EOF
34.71468606,135.5141671,長柄西公園（ながらにしこうえん）,EOF
34.70543914,135.5214057,中野第6町会ちびっこ広場（なかのだいろくちょうかいちびっこひろば）,EOF
34.70222808,135.5243169,中野南公園（なかのみなみこうえん）,EOF
34.70791711,135.5221893,都島スポーツセンター（みやこじますぽーつせんたー）,EOF
34.70588111,135.5215667,中野公園（なかのこうえん）,EOF
34.70739686,135.5225187,都島中央公園（みやこじまちゅうおうこうえん）,EOF
34.70580283,135.5257277,都島南通公園（みやこじまみなみどおりこうえん）,EOF
34.70837203,135.528358,敷島公園（しきしまこうえん）,EOF
34.70714394,135.5289751,本三児童遊園（ほんさんじどうゆうえん）,EOF
34.70536417,135.5306063,都島公園（みやこじまこうえん）,EOF
34.70301572,135.5408626,野江公園（のえこうえん）,EOF
34.70351717,135.5395528,榎並公園（えなみこうえん）,EOF
34.70499861,135.5414689,成育西公園（せいいくにしこうえん）,EOF
34.704211,135.5415248,成育南公園（せいいくみなみこうえん）,EOF
34.70740314,135.5324584,都島屋内プール・トレーニングルーム（みやこじまおくないぷーる・とれーにんぐるーむ）,EOF
34.70636889,135.5322562,東都島公園（ひがしみやこじまこうえん）,EOF
34.70918286,135.534778,内代小児童遊園（うちんだいしょうじどうゆうえん）,EOF
34.70892808,135.5351169,内代児童普通遊園（うちんだいふつうじどうゆうえん）,EOF
34.71129408,135.5163857,鶴満寺公園（かくまんじこうえん）,EOF
34.71038911,135.5220283,かすがえ公園（かすがえこうえん）,EOF
34.71209197,135.518958,長柄東公園（ながらひがしこうえん）,EOF
34.71055306,135.5240063,善源寺公園（ぜんげんじこうえん）,EOF
34.71086689,135.5277611,都島北一公園（みやこじまきたいちこうえん）,EOF
34.71198897,135.5234188,善源寺楠公園（ぜんげんじくすこうえん）,EOF
